iter	MAE
3937	18.3866657
3938	18.38520681
3939	18.38410091
3940	18.38281295
3941	18.38087679
3942	18.3789026
3943	18.37767576
3944	18.37591688
3945	18.37476045
3946	18.37245276
3947	18.37041995
3948	18.36904181
3949	18.36745499
3950	18.36618315
3951	18.36524606
3952	18.36363733
3953	18.36154126
3954	18.36010883
3955	18.3585442
3956	18.35620805
3957	18.35494254
3958	18.35321893
3959	18.35096876
3960	18.34909305
3961	18.34703182
3962	18.34577847
3963	18.34427384
3964	18.34357951
3965	18.34194001
3966	18.34020778
3967	18.33933586
3968	18.33711528
3969	18.33498543
3970	18.33349257
3971	18.33169493
3972	18.32980761
3973	18.3284092
3974	18.32725199
3975	18.3256833
3976	18.32413867
3977	18.32277515
3978	18.32072517
3979	18.31999511
3980	18.31881309
3981	18.31656936
3982	18.31516598
3983	18.31345023
3984	18.31199085
3985	18.31087154
3986	18.30966995
3987	18.30811613
3988	18.30603437
3989	18.30447228
3990	18.30281396
3991	18.30132167
3992	18.29914721
3993	18.29817606
3994	18.29631918
3995	18.29482427
3996	18.29423132
3997	18.29235491
3998	18.28973394
3999	18.28806206
4000	18.28654616
4001	18.28483961
4002	18.282596
4003	18.28025072
4004	18.27785601
4005	18.27640527
4006	18.27486501
4007	18.27398224
4008	18.27277812
4009	18.27190416
4010	18.27034402
4011	18.26855782
4012	18.2666577
4013	18.26490247
4014	18.26335561
4015	18.26150695
4016	18.26084056
4017	18.25949549
4018	18.25787905
4019	18.25655388
4020	18.25421347
4021	18.25259153
4022	18.2517251
4023	18.24964875
4024	18.24866
4025	18.24631599
4026	18.24459814
4027	18.24250066
4028	18.24027579
4029	18.2389185
4030	18.23765379
4031	18.23634016
4032	18.2344996
4033	18.23366178
4034	18.23225063
4035	18.23031017
4036	18.22934466
4037	18.22759959
4038	18.22658943
4039	18.22557306
4040	18.22456532
4041	18.22291477
4042	18.22089262
4043	18.21898069
4044	18.21749118
4045	18.21583449
4046	18.2139165
4047	18.2117948
4048	18.21072366
4049	18.20912514
4050	18.20769746
4051	18.20558744
4052	18.20410044
4053	18.20326818
4054	18.20149625
4055	18.19927807
4056	18.19716776
4057	18.19565309
4058	18.19500809
4059	18.19394221
4060	18.1930556
4061	18.19085745
4062	18.18982855
4063	18.18771232
4064	18.18601444
4065	18.18542049
4066	18.18372134
4067	18.18174979
4068	18.18089776
4069	18.1791736
4070	18.17777395
4071	18.1770431
4072	18.17512413
4073	18.17365469
4074	18.17154816
4075	18.16978065
4076	18.16773535
4077	18.16644365
4078	18.16467423
4079	18.16332914
4080	18.16156038
4081	18.15996063
4082	18.15760839
4083	18.15603849
4084	18.15460523
4085	18.15396409
4086	18.15211419
4087	18.15054868
4088	18.14950805
4089	18.14807288
4090	18.14615879
4091	18.14430883
4092	18.14229036
4093	18.14130484
4094	18.13981533
4095	18.13816967
4096	18.13625908
4097	18.13455038
4098	18.13393176
4099	18.13167176
4100	18.12976699
4101	18.12835204
4102	18.12705456
4103	18.12602021
4104	18.12518206
4105	18.12377024
4106	18.1217395
4107	18.12051989
4108	18.11880277
4109	18.11712422
4110	18.11538741
4111	18.11331925
4112	18.11149049
4113	18.11027618
4114	18.10854862
4115	18.10686771
4116	18.10469257
4117	18.10360199
4118	18.10250376
4119	18.10137811
4120	18.09972397
4121	18.09810685
4122	18.09706692
4123	18.09590651
4124	18.0941528
4125	18.09252352
4126	18.09076212
4127	18.08951858
4128	18.08877885
4129	18.08678032
4130	18.08553222
4131	18.08377305
4132	18.08173041
4133	18.08121878
4134	18.07934026
4135	18.07823712
4136	18.07647188
4137	18.07511212
4138	18.07377852
4139	18.07287407
4140	18.07179918
4141	18.06971307
4142	18.06840202
4143	18.06647712
4144	18.06458789
4145	18.06318812
4146	18.06175053
4147	18.05971873
4148	18.05862862
4149	18.0567129
4150	18.05537137
4151	18.0540859
4152	18.05232759
4153	18.05045176
4154	18.04980494
4155	18.04860189
4156	18.04703208
4157	18.04616985
4158	18.04412598
4159	18.04275011
4160	18.04171617
4161	18.04041134
4162	18.03882498
4163	18.03733466
4164	18.03665298
4165	18.03527515
4166	18.03298879
4167	18.03232272
4168	18.031207
4169	18.03023805
4170	18.02884268
4171	18.02739037
4172	18.02586212
4173	18.02486964
4174	18.02347473
4175	18.02207035
4176	18.0203171
4177	18.0192177
4178	18.01770582
4179	18.01695059
4180	18.01580591
4181	18.01463436
4182	18.01306636
4183	18.01125681
4184	18.00981862
4185	18.00798316
4186	18.00667746
4187	18.00567102
4188	18.00433446
4189	18.00400774
4190	18.00239682
4191	18.00051742
4192	17.99846467
4193	17.99678978
4194	17.99549498
4195	17.99440733
4196	17.99256228
4197	17.99121795
4198	17.98941437
4199	17.98816454
4200	17.98733097
4201	17.98654234
4202	17.98484697
4203	17.98331475
4204	17.982664
4205	17.98059069
4206	17.97857702
4207	17.97671974
4208	17.97580363
4209	17.97434769
4210	17.97355181
4211	17.97160534
4212	17.97001577
4213	17.96861309
4214	17.9676604
4215	17.96540329
4216	17.9632152
4217	17.96115158
4218	17.95991028
4219	17.95817745
4220	17.95668027
4221	17.95559868
4222	17.95448293
4223	17.95308427
4224	17.95141892
4225	17.95064213
4226	17.94946835
4227	17.94787361
4228	17.94634082
4229	17.94539345
4230	17.94423637
4231	17.94278918
4232	17.94065335
4233	17.93896902
4234	17.93793468
4235	17.9367705
4236	17.93555196
4237	17.93414947
4238	17.93227559
4239	17.9314745
4240	17.93059286
4241	17.92921613
4242	17.92747679
4243	17.92629213
4244	17.9245295
4245	17.92262602
4246	17.92102591
4247	17.92061126
4248	17.919046
4249	17.91810108
4250	17.9163388
4251	17.91575688
4252	17.91414968
4253	17.91353403
4254	17.91187798
4255	17.91073674
4256	17.90933551
4257	17.90846433
4258	17.90739973
4259	17.90554226
4260	17.9040344
4261	17.9027433
4262	17.9018059
4263	17.90123286
4264	17.89964704
4265	17.89799993
4266	17.89709205
4267	17.89536312
4268	17.89362347
4269	17.89226059
4270	17.89038601
4271	17.88852173
4272	17.88685052
4273	17.88478515
4274	17.8839398
4275	17.88226566
4276	17.88138641
4277	17.88022877
4278	17.87944826
4279	17.87864542
4280	17.87759753
4281	17.8769967
4282	17.87541196
4283	17.87404893
4284	17.87348341
4285	17.87271805
4286	17.87156671
4287	17.87021348
4288	17.86884633
4289	17.86822093
4290	17.86655814
4291	17.86523315
4292	17.86366782
4293	17.86249588
4294	17.86138701
4295	17.86099924
4296	17.85957688
4297	17.85753694
4298	17.85602463
4299	17.85542853
4300	17.85450956
4301	17.85245885
4302	17.85085073
4303	17.85007858
4304	17.84839461
4305	17.8468058
4306	17.84493151
4307	17.84357435
4308	17.84179724
4309	17.84035295
4310	17.83963716
4311	17.83770411
4312	17.83653268
4313	17.83505407
4314	17.83371997
4315	17.83269115
4316	17.83178202
4317	17.83007364
4318	17.8286512
4319	17.82726137
4320	17.82678023
4321	17.82515654
4322	17.82386656
4323	17.82246296
4324	17.82168467
4325	17.82019971
4326	17.81946594
4327	17.81805474
4328	17.81678049
4329	17.81564995
4330	17.81435379
4331	17.81379868
4332	17.81278586
4333	17.81106216
4334	17.810747
4335	17.80947664
4336	17.80827097
4337	17.80686546
4338	17.80546106
4339	17.80385506
4340	17.80237785
4341	17.80113583
4342	17.8001623
4343	17.7990548
4344	17.79766517
4345	17.79605365
4346	17.79463302
4347	17.79363193
4348	17.79218518
4349	17.79136391
4350	17.79003768
4351	17.78865559
4352	17.78712062
4353	17.78625789
4354	17.7844612
4355	17.78329155
4356	17.78214155
4357	17.78026562
4358	17.77901604
4359	17.77793187
4360	17.77629989
4361	17.77554725
4362	17.77506706
4363	17.77346203
4364	17.77234856
4365	17.77166056
4366	17.77045036
4367	17.76951569
4368	17.76810527
4369	17.76678323
4370	17.76559272
4371	17.76456083
4372	17.76305311
4373	17.76174065
4374	17.76071263
4375	17.75927241
4376	17.75784585
4377	17.75622431
4378	17.75535978
4379	17.75456534
4380	17.75355803
4381	17.75187193
4382	17.74992876
4383	17.7485942
4384	17.74672209
4385	17.74539686
4386	17.74494914
4387	17.74387911
4388	17.74301426
4389	17.74140709
4390	17.7403298
4391	17.7398736
4392	17.73913956
4393	17.73796951
4394	17.73648449
4395	17.73467558
4396	17.73415011
4397	17.73308095
4398	17.73195228
4399	17.73089347
4400	17.72918799
4401	17.72755595
4402	17.72598638
4403	17.72472319
4404	17.72368861
4405	17.72296963
4406	17.72219054
4407	17.72122912
4408	17.72048945
4409	17.71879218
4410	17.71753373
4411	17.7165506
4412	17.71480721
4413	17.71348284
4414	17.7121128
4415	17.71077762
4416	17.70949009
4417	17.70804805
4418	17.70724395
4419	17.70594901
4420	17.70480137
4421	17.7032103
4422	17.70233104
4423	17.70128227
4424	17.70005423
4425	17.69867245
4426	17.69761897
4427	17.69742472
4428	17.6959472
4429	17.69498713
4430	17.69417985
4431	17.69267452
4432	17.69211964
4433	17.69090292
4434	17.69042808
4435	17.68924177
4436	17.68798659
4437	17.68725127
4438	17.68605354
4439	17.68515067
4440	17.68406688
4441	17.68321375
4442	17.68176441
4443	17.68041914
4444	17.68002975
4445	17.67904491
4446	17.67820748
4447	17.67780856
4448	17.67688471
4449	17.67635019
4450	17.67528825
4451	17.67386893
4452	17.67235739
4453	17.67122306
4454	17.67001894
4455	17.66927428
4456	17.66757092
4457	17.66664946
4458	17.66556989
4459	17.66459038
4460	17.66401594
4461	17.66291103
4462	17.66180319
4463	17.66061252
4464	17.65969328
4465	17.65883876
4466	17.65752779
4467	17.65666617
4468	17.65534337
4469	17.65394412
4470	17.65329921
4471	17.65201828
4472	17.65052876
4473	17.64950821
4474	17.64837304
4475	17.64754873
4476	17.64711595
4477	17.64602443
4478	17.64544652
4479	17.64500326
4480	17.64423699
4481	17.64375047
4482	17.64264397
4483	17.64140516
4484	17.64020209
4485	17.63931325
4486	17.63826598
4487	17.63767361
4488	17.63624381
4489	17.63490818
4490	17.63390953
4491	17.63274652
4492	17.63150891
4493	17.63046995
4494	17.62962069
4495	17.62901379
4496	17.62825021
4497	17.6275214
4498	17.62659905
4499	17.62525969
4500	17.62439737
4501	17.62344436
4502	17.62273555
4503	17.62183898
4504	17.62038492
4505	17.61892811
4506	17.61808233
4507	17.61728007
4508	17.61684496
4509	17.61592511
4510	17.61464285
4511	17.61377487
4512	17.61251276
4513	17.61180621
4514	17.61126072
4515	17.61010387
4516	17.60872485
4517	17.60758873
4518	17.60673628
4519	17.60554423
4520	17.6042433
4521	17.60303726
4522	17.60225634
4523	17.60070074
4524	17.59956224
4525	17.59928353
4526	17.59788053
4527	17.59621992
4528	17.59562077
4529	17.59452998
4530	17.59300957
4531	17.59226994
4532	17.59086397
4533	17.59006215
4534	17.58916196
4535	17.58800688
4536	17.58713397
4537	17.58618384
4538	17.58514306
4539	17.58346066
4540	17.58234038
4541	17.58102267
4542	17.57953052
4543	17.57793421
4544	17.57682706
4545	17.57634556
4546	17.57531217
4547	17.5745271
4548	17.57340436
4549	17.57278642
4550	17.57148053
4551	17.57058879
4552	17.57010694
4553	17.56905748
4554	17.56799266
4555	17.56726399
4556	17.56663623
4557	17.56621403
4558	17.56506752
4559	17.56428357
4560	17.5633198
4561	17.56222587
4562	17.56143281
4563	17.56022236
4564	17.55920004
4565	17.55822893
4566	17.55726928
4567	17.55671399
4568	17.55613005
4569	17.55504862
4570	17.55401559
4571	17.55261722
4572	17.55209325
4573	17.55084771
4574	17.5497337
4575	17.54831978
4576	17.54740113
4577	17.54652209
4578	17.54520866
4579	17.54364309
4580	17.54284489
4581	17.54212438
4582	17.54115614
4583	17.54032006
4584	17.53877527
4585	17.53765145
4586	17.53672813
4587	17.53585549
4588	17.53452946
4589	17.53375726
4590	17.53293097
4591	17.53208813
4592	17.53073571
4593	17.52958693
4594	17.52872242
4595	17.5278544
4596	17.52696573
4597	17.52597941
4598	17.52473443
4599	17.52421237
4600	17.52354413
4601	17.52274635
4602	17.52208486
4603	17.52051711
4604	17.51934563
4605	17.51860181
4606	17.51759455
4607	17.51619246
4608	17.51539516
4609	17.51467523
4610	17.51387985
4611	17.51276488
4612	17.51106073
4613	17.5100855
4614	17.50933922
4615	17.5081462
4616	17.50739216
4617	17.50667528
4618	17.5055166
4619	17.50463575
4620	17.50370181
4621	17.50265745
4622	17.50185384
4623	17.50152924
4624	17.50090707
4625	17.50048315
4626	17.49932117
4627	17.49889083
4628	17.49808542
4629	17.49704908
4630	17.49640074
4631	17.49508684
4632	17.49420176
4633	17.49336965
4634	17.49265469
4635	17.49197367
4636	17.4913147
4637	17.49036051
4638	17.48955029
4639	17.48901529
4640	17.48831824
4641	17.48722909
4642	17.48584223
4643	17.48522829
4644	17.48389939
4645	17.48287007
4646	17.4813232
4647	17.48066549
4648	17.48006193
4649	17.47905942
4650	17.47807156
4651	17.47716848
4652	17.47614749
4653	17.47489124
4654	17.47394976
4655	17.47300661
4656	17.47210743
4657	17.47139565
4658	17.47081035
4659	17.46979864
4660	17.46852886
4661	17.46691534
4662	17.46565828
4663	17.46445623
4664	17.46337778
4665	17.46250031
4666	17.46136706
4667	17.46047914
4668	17.45952904
4669	17.45852632
4670	17.45702715
4671	17.45621466
4672	17.45573103
4673	17.45497232
4674	17.45374787
4675	17.45286733
4676	17.45168274
4677	17.45019367
4678	17.44920271
4679	17.44849292
4680	17.44741105
4681	17.44646962
4682	17.44621783
4683	17.44550039
4684	17.44487389
4685	17.44358824
4686	17.44267373
4687	17.44229056
4688	17.44127548
4689	17.43998915
4690	17.43871197
4691	17.43721423
4692	17.43632505
4693	17.43504212
4694	17.43454688
4695	17.43356367
4696	17.43267178
4697	17.43122689
4698	17.42996256
4699	17.42899514
4700	17.42757527
4701	17.42631818
4702	17.42574483
4703	17.42457179
4704	17.42398203
4705	17.42362793
4706	17.42252604
4707	17.42177724
4708	17.42135811
4709	17.42036602
4710	17.41971188
4711	17.41871692
4712	17.41802884
4713	17.41765823
4714	17.41595393
4715	17.4144394
4716	17.41379644
4717	17.41299612
4718	17.41224704
4719	17.41126293
4720	17.41004216
4721	17.40891082
4722	17.4084109
4723	17.40740191
4724	17.4069516
4725	17.40572402
4726	17.40426772
4727	17.40361009
4728	17.40247873
4729	17.40155853
4730	17.40056205
4731	17.3999555
4732	17.39922527
4733	17.39815133
4734	17.39742238
4735	17.39645778
4736	17.39559401
4737	17.39475627
4738	17.39350843
4739	17.3928485
4740	17.39164135
4741	17.3908629
4742	17.39037746
4743	17.39001718
4744	17.38931989
4745	17.38842552
4746	17.3874877
4747	17.3870548
4748	17.38643414
4749	17.3862227
4750	17.38579666
4751	17.38489183
4752	17.38417426
4753	17.38367546
4754	17.38258807
4755	17.38137081
4756	17.38018395
4757	17.3795106
4758	17.37899461
4759	17.37820669
4760	17.37744207
4761	17.37662229
4762	17.37626297
4763	17.3753946
4764	17.37449615
4765	17.37356149
4766	17.37258275
4767	17.37207851
4768	17.37094258
4769	17.36983577
4770	17.36859975
4771	17.36787701
4772	17.36692926
4773	17.3666031
4774	17.36553435
4775	17.36485559
4776	17.36364313
4777	17.36222969
4778	17.36135433
4779	17.36078097
4780	17.3604022
4781	17.35962896
4782	17.35880091
4783	17.35812142
4784	17.35715903
4785	17.3567925
4786	17.35624603
4787	17.35502063
4788	17.35384267
4789	17.35291595
4790	17.35155636
4791	17.35075902
4792	17.34994216
4793	17.3493996
4794	17.34891036
4795	17.34831199
4796	17.34792879
4797	17.34674602
4798	17.34628357
4799	17.34535699
4800	17.34421443
4801	17.34326181
4802	17.34240013
4803	17.34162534
4804	17.34113186
4805	17.34025243
4806	17.33973493
4807	17.33872795
4808	17.33804143
4809	17.33763517
4810	17.33689652
4811	17.33582232
4812	17.3347792
4813	17.33330833
4814	17.33285938
4815	17.33138477
4816	17.33031931
4817	17.32994636
4818	17.328629
4819	17.32762329
4820	17.32674533
4821	17.32619071
4822	17.32513253
4823	17.3244966
4824	17.32361384
4825	17.32309558
4826	17.32267016
4827	17.3220587
4828	17.32111412
4829	17.32056732
4830	17.31965557
4831	17.31839565
4832	17.3176291
4833	17.316353
4834	17.31599476
4835	17.31552642
4836	17.31477067
4837	17.3136839
4838	17.31323988
4839	17.31237934
4840	17.31179314
4841	17.31067348
4842	17.3096092
4843	17.30858066
4844	17.30760342
4845	17.30673685
4846	17.30564389
4847	17.30488709
4848	17.30426508
4849	17.30347274
4850	17.30251185
4851	17.30150112
4852	17.30033796
4853	17.29933438
4854	17.29830783
4855	17.2974574
4856	17.29624222
4857	17.29550917
4858	17.29461274
4859	17.29403038
4860	17.29314596
4861	17.2925112
4862	17.29158669
4863	17.29094873
4864	17.28984069
4865	17.28884649
4866	17.28814158
4867	17.28714368
4868	17.28670927
4869	17.28562498
4870	17.28489729
4871	17.28389286
4872	17.28297614
4873	17.28209912
4874	17.28167764
4875	17.2810677
4876	17.28060557
4877	17.27974262
4878	17.27944682
4879	17.27855409
4880	17.27801356
4881	17.27741301
4882	17.27597099
4883	17.27523165
4884	17.27437985
4885	17.27353494
4886	17.27222637
4887	17.27139454
4888	17.27009157
4889	17.26942523
4890	17.26858344
4891	17.2675721
4892	17.26719258
4893	17.26613945
4894	17.26532274
4895	17.26456299
4896	17.26343821
4897	17.26253684
4898	17.26142387
4899	17.26048212
4900	17.25963007
4901	17.25882423
4902	17.25802298
4903	17.25687046
4904	17.25585254
4905	17.2553996
4906	17.25467542
4907	17.25397673
4908	17.25301794
4909	17.25208306
4910	17.25125608
4911	17.25039535
4912	17.24939186
4913	17.24838423
4914	17.24750617
4915	17.24628793
4916	17.24525753
4917	17.2443604
4918	17.2434354
4919	17.24286723
4920	17.2422023
4921	17.24186997
4922	17.24127347
4923	17.24041391
4924	17.23960623
4925	17.23905411
4926	17.23787652
4927	17.23678594
4928	17.23592528
4929	17.2357132
4930	17.23484266
4931	17.23431773
4932	17.23315327
4933	17.23240286
4934	17.23160182
4935	17.2313221
4936	17.23044387
4937	17.22931254
4938	17.22849589
4939	17.22836112
4940	17.22807521
4941	17.2269638
4942	17.22607867
4943	17.22500699
4944	17.22409836
4945	17.22325016
4946	17.22267254
4947	17.22191512
4948	17.22099225
4949	17.22058654
4950	17.21980561
4951	17.21929412
4952	17.21865361
4953	17.2180522
4954	17.21714038
4955	17.21625041
4956	17.21527521
4957	17.21493388
4958	17.21412237
4959	17.213454
4960	17.21262049
4961	17.21185963
4962	17.21078135
4963	17.21030717
4964	17.20948378
4965	17.20885358
4966	17.20765679
4967	17.20671189
4968	17.20608524
4969	17.20512368
4970	17.20482924
4971	17.2040269
4972	17.20355274
4973	17.20284603
4974	17.20193114
4975	17.20128333
4976	17.2005743
4977	17.19956706
4978	17.19925112
4979	17.19852723
4980	17.19788828
4981	17.19734312
4982	17.19704221
4983	17.19603512
4984	17.1955235
4985	17.19486913
4986	17.19434976
4987	17.19370426
4988	17.19321014
4989	17.19242383
4990	17.19201571
4991	17.19128932
4992	17.19064136
4993	17.19029653
4994	17.18945782
4995	17.18878064
4996	17.188324
4997	17.18756683
4998	17.1864818
4999	17.1857402
5000	17.18426155
5001	17.18366711
5002	17.18221611
5003	17.18127699
5004	17.18040395
5005	17.17995917
5006	17.17913547
5007	17.17814193
5008	17.1779048
5009	17.17742431
5010	17.17655803
5011	17.17590276
5012	17.175582
5013	17.17475279
5014	17.17393891
5015	17.1730291
5016	17.17240759
5017	17.17106801
5018	17.17018179
5019	17.16942595
5020	17.1691753
5021	17.16844358
5022	17.16794245
5023	17.16715984
5024	17.16607259
5025	17.16560534
5026	17.16468985
5027	17.16431999
5028	17.16369159
5029	17.16267134
5030	17.16195651
5031	17.16075652
5032	17.16002607
5033	17.15922936
5034	17.15842548
5035	17.1579246
5036	17.15687262
5037	17.1563655
5038	17.15551962
5039	17.15469006
5040	17.15367215
5041	17.15292892
5042	17.15153588
5043	17.15120301
5044	17.15101632
5045	17.15050524
5046	17.14937072
5047	17.14859306
5048	17.14778656
5049	17.1474987
5050	17.14668964
5051	17.14555536
5052	17.14513471
5053	17.14456973
5054	17.14344133
5055	17.14292424
5056	17.14248018
5057	17.14157659
5058	17.14086225
5059	17.14013592
5060	17.13979883
5061	17.13909893
5062	17.13844508
5063	17.13727127
5064	17.13628792
5065	17.13540225
5066	17.13480961
5067	17.1340754
5068	17.1336075
5069	17.13252316
5070	17.13198812
5071	17.13131643
5072	17.13075
5073	17.12936439
5074	17.12902579
5075	17.12835631
5076	17.12778843
5077	17.12691742
5078	17.12594551
5079	17.12508775
5080	17.12440058
5081	17.12350599
5082	17.12296421
5083	17.1225958
5084	17.12205498
5085	17.12149658
5086	17.12113692
5087	17.12060064
5088	17.12026486
5089	17.11972714
5090	17.11910371
5091	17.11871046
5092	17.11802608
5093	17.11712363
5094	17.11618765
5095	17.11551844
5096	17.1147618
5097	17.11407776
5098	17.11353006
5099	17.11251
5100	17.11144851
5101	17.11081906
5102	17.10989984
5103	17.10901111
5104	17.10819502
5105	17.10783421
5106	17.10714347
5107	17.10607466
5108	17.10553382
5109	17.10495704
5110	17.10429361
5111	17.10376907
5112	17.10264277
5113	17.10213982
5114	17.10113853
5115	17.10024779
5116	17.09956132
5117	17.09864193
5118	17.09820958
5119	17.09788384
5120	17.09733216
5121	17.09673165
5122	17.09611374
5123	17.09519235
5124	17.09459652
5125	17.09356993
5126	17.0927445
5127	17.09156298
5128	17.09070257
5129	17.089914
5130	17.08932479
5131	17.08877426
5132	17.08835047
5133	17.08743484
5134	17.08706892
5135	17.08622209
5136	17.08547572
5137	17.08522944
5138	17.08479606
5139	17.08407928
5140	17.08297905
5141	17.08236039
5142	17.08151688
5143	17.08065903
5144	17.08009828
5145	17.07921833
5146	17.07883055
5147	17.07784376
5148	17.07747678
5149	17.07694347
5150	17.07582283
5151	17.075071
5152	17.07418966
5153	17.07351469
5154	17.07286432
5155	17.07209337
5156	17.07109438
5157	17.07036745
5158	17.06893401
5159	17.06840861
5160	17.06791899
5161	17.06713801
5162	17.06631776
5163	17.06546387
5164	17.06436525
5165	17.06369302
5166	17.06315688
5167	17.0622612
5168	17.06109654
5169	17.06044017
5170	17.05945032
5171	17.05883741
5172	17.05788507
5173	17.05718205
5174	17.05633818
5175	17.05548215
5176	17.05458411
5177	17.05368167
5178	17.05298702
5179	17.05233262
5180	17.05168432
5181	17.05127564
5182	17.05020076
5183	17.04979222
5184	17.04912911
5185	17.04849473
5186	17.04774658
5187	17.04702036
5188	17.04629638
5189	17.04566922
5190	17.04500188
5191	17.04433738
5192	17.04382546
5193	17.04337533
5194	17.04299904
5195	17.04229951
5196	17.04184793
5197	17.04105747
5198	17.04057332
5199	17.04016677
5200	17.03971396
5201	17.03906361
5202	17.03858459
5203	17.03764121
5204	17.03715655
5205	17.03629338
5206	17.03562257
5207	17.0347041
5208	17.03368651
5209	17.03312027
5210	17.03255642
5211	17.03160185
5212	17.03113343
5213	17.03003957
5214	17.02877051
5215	17.02832749
5216	17.02740212
5217	17.02718832
5218	17.02635727
5219	17.02553392
5220	17.02526417
5221	17.02476139
5222	17.02430702
5223	17.02357531
5224	17.02294194
5225	17.02228297
5226	17.02151529
5227	17.02058688
5228	17.02008292
5229	17.01945102
5230	17.01909061
5231	17.01796711
5232	17.0172633
5233	17.01669012
5234	17.01569664
5235	17.01490234
5236	17.01417919
5237	17.01342282
5238	17.01251452
5239	17.01177166
5240	17.01126083
5241	17.01041698
5242	17.00934996
5243	17.00839127
5244	17.00782871
5245	17.00725787
5246	17.00666469
5247	17.00627813
5248	17.00546683
5249	17.00461016
5250	17.00359027
5251	17.00304508
5252	17.00254481
5253	17.00188159
5254	17.00121235
5255	17.00027056
5256	16.99958756
5257	16.99877565
5258	16.99810789
5259	16.997657
5260	16.99703277
5261	16.99657973
5262	16.99587944
5263	16.99511394
5264	16.99408896
5265	16.9932542
5266	16.9924616
5267	16.99137855
5268	16.99091181
5269	16.99017557
5270	16.98945192
5271	16.98895343
5272	16.98842847
5273	16.98762482
5274	16.98700635
5275	16.98683377
5276	16.98610207
5277	16.98521057
5278	16.98423817
5279	16.98368133
5280	16.98292304
5281	16.9820919
5282	16.98158322
5283	16.98099362
5284	16.98023721
5285	16.97955818
5286	16.97875933
5287	16.97808526
5288	16.97736701
5289	16.97666169
5290	16.97616684
5291	16.97579586
5292	16.9749389
5293	16.97425522
5294	16.9736556
5295	16.97333006
5296	16.97269296
5297	16.97202691
5298	16.97117768
5299	16.97044894
5300	16.96973658
5301	16.96908777
5302	16.96879551
5303	16.96825021
5304	16.96783915
5305	16.96750077
5306	16.96659801
5307	16.9657209
5308	16.96495443
5309	16.96444772
5310	16.96395579
5311	16.96339683
5312	16.96279776
5313	16.96218092
5314	16.96178424
5315	16.96128963
5316	16.96037338
5317	16.95991268
5318	16.9592969
5319	16.95861312
5320	16.95789473
5321	16.95716912
5322	16.95671735
5323	16.95577672
5324	16.95539942
5325	16.95503645
5326	16.95444636
5327	16.95359883
5328	16.95291049
5329	16.95176256
5330	16.9511341
5331	16.95019659
5332	16.94971293
5333	16.94914554
5334	16.94845037
5335	16.94794893
5336	16.9471398
5337	16.94593889
5338	16.94542018
5339	16.94491809
5340	16.94430281
5341	16.94363544
5342	16.94323594
5343	16.9428146
5344	16.94250846
5345	16.94212654
5346	16.941917
5347	16.9409718
5348	16.93995216
5349	16.93901781
5350	16.93804132
5351	16.93772845
5352	16.93628306
5353	16.93571779
5354	16.93492413
5355	16.9342513
5356	16.93376745
5357	16.93274004
5358	16.93223376
5359	16.93123991
5360	16.93096445
5361	16.92988715
5362	16.92918011
5363	16.92842392
5364	16.9279577
5365	16.92709875
5366	16.92619818
5367	16.9250869
5368	16.92487886
5369	16.9240849
5370	16.9236445
5371	16.9234023
5372	16.92271421
5373	16.92210826
5374	16.9216794
5375	16.92059586
5376	16.91938673
5377	16.91834273
5378	16.91781063
5379	16.91715495
5380	16.91664265
5381	16.91592186
5382	16.91525234
5383	16.91464973
5384	16.9143481
5385	16.91401905
5386	16.91270473
5387	16.91239228
5388	16.91218454
5389	16.91184203
5390	16.91131165
5391	16.91079356
5392	16.91054226
5393	16.91002121
5394	16.90946962
5395	16.90877282
5396	16.90836232
5397	16.90732515
5398	16.90643647
5399	16.90589879
5400	16.90541936
5401	16.9051007
5402	16.90412602
5403	16.90293852
5404	16.90248061
5405	16.90193691
5406	16.90123702
5407	16.90084252
5408	16.89984957
5409	16.89958018
5410	16.89864456
5411	16.8978622
5412	16.89715983
5413	16.89669577
5414	16.89607999
5415	16.895653
5416	16.89504775
5417	16.8947993
5418	16.89389944
5419	16.89332151
5420	16.89279252
5421	16.89164316
5422	16.89104399
5423	16.89063861
5424	16.88975431
5425	16.88928723
5426	16.88846039
5427	16.88798557
5428	16.88736983
5429	16.88637704
5430	16.88571586
5431	16.88483313
5432	16.88420947
5433	16.88355368
5434	16.88308408
5435	16.88276389
5436	16.88227579
5437	16.88201296
5438	16.88137903
5439	16.88085103
5440	16.88024145
5441	16.87927266
5442	16.87856982
5443	16.8781122
5444	16.87776963
5445	16.87685117
5446	16.87617434
5447	16.87584257
5448	16.87520948
5449	16.87477999
5450	16.87414804
5451	16.8737116
5452	16.87253747
5453	16.87195444
5454	16.87113425
5455	16.87017818
5456	16.86947564
5457	16.86879594
5458	16.86835277
5459	16.86790745
5460	16.86727736
5461	16.86652569
5462	16.86584912
5463	16.86495703
5464	16.86475909
5465	16.86421803
5466	16.86344795
5467	16.86288106
5468	16.86184219
5469	16.86128212
5470	16.86076672
5471	16.86052654
5472	16.86001859
5473	16.85938039
5474	16.85913426
5475	16.85838196
5476	16.85803206
5477	16.85740392
5478	16.85678757
5479	16.85550196
5480	16.85454021
5481	16.85392431
5482	16.85357701
5483	16.85274596
5484	16.85177587
5485	16.85109975
5486	16.85061582
5487	16.84996431
5488	16.84932447
5489	16.84895616
5490	16.84830198
5491	16.84777356
5492	16.84727816
