,epochs,layer_count,node_number,dropout,all_parameters_predicted,loss,rmse,val_loss,val_rmse
0,25,6,140,0.5,False,30.047699099523896,39.9953498840332,29.85866775512695,41.61469268798828
1,25,4,200,0.5,False,22.102758085697666,29.708040237426758,31.368902969360352,43.49736404418945
2,25,2,200,0.5,False,19.118669485865674,25.735918045043945,31.483566284179688,44.25003433227539
3,25,4,140,0.5,False,24.745475802673802,33.12919998168945,32.35825386047363,44.96538543701172
4,25,6,200,0.5,False,32.47805037606573,42.77626419067383,32.3810317993164,44.229923248291016
5,25,2,140,0.5,False,21.652698262212258,29.00899887084961,33.01687889099121,45.62818908691406
6,25,8,200,0.5,False,41.03753477620238,54.56736755371094,38.37339057922363,51.64824676513672
7,25,8,140,0.5,False,69.29140038093932,84.94959259033203,54.311058044433594,66.93860626220703
